220,    220,    2013-10-31,    15:26:25,    710,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600786033090000000000000000000000000000000000000000D05162EB76A1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFA83390205DC3C2B6468637063642D352E322E31303A4C696E75782D332E302E382B3A61726D76376C3A72696F6772616E64650C18616E64726F69642D366366353562666332393138636539313709012103060F1C333A3BFF,    336
221,    221,    2013-10-31,    15:26:31,    37,    +8:00,    10.11.248.196,    68,    10.11.252.118,    67,    UDP,    RX,    01010600838D26C8000000000A0BF8C400000000000000000000000090004E660E1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190004E660E180C0E4A656C6C694C757A616E6F2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000,    300
222,    222,    2013-10-31,    15:26:31,    443,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600149602B40000000000000000000000000000000000000000D05162EB76A1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFA83390205DC3C2B6468637063642D352E322E31303A4C696E75782D332E302E382B3A61726D76376C3A72696F6772616E64650C18616E64726F69642D366366353562666332393138636539313709012103060F1C333A3BFF,    336
223,    223,    2013-10-31,    15:26:36,    153,    +8:00,    10.11.249.44,    68,    10.11.252.118,    67,    UDP,    RX,    01010600B5CFDE76000000000A0BF92C000000000000000000000000A4173158407200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701A417315840720C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
224,    224,    2013-10-31,    15:26:38,    816,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008CD9F2F000000000000000000000000000000000000000004491DB8600F2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFAC9390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF,    305
225,    225,    2013-10-31,    15:26:39,    840,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600E8BD434E00040000000000000000000000000000000000008C7712A06C8F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFD3E390205DC3C266468637063642D352E322E31303A4C696E75782D322E362E33362E333A61726D76376C3A70330C18616E64726F69645F353430373263363066623033383936323708012103061C333A3BFF,    330
226,    226,    2013-10-31,    15:26:50,    866,    +8:00,    10.11.255.187,    68,    10.11.252.118,    67,    UDP,    RX,    010106005382473A00000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
227,    227,    2013-10-31,    15:26:50,    925,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008CD9F2F000030000000000000000000000000000000000004491DB8600F2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFAC9390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF,    305
228,    228,    2013-10-31,    15:26:50,    988,    +8:00,    10.11.255.12,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DC250F90000000000A0BFF0C000000000000000000000000C417FEAFC99100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701C417FEAFC9910C0879616E6569656C6C3C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
229,    229,    2013-10-31,    15:26:51,    46,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008DE7956200050000000000000000000000000000000000004491DB8600F20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF00,    300
230,    230,    2013-10-31,    15:26:51,    110,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106000935BD2C00000000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010132040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
231,    231,    2013-10-31,    15:26:51,    175,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008DE79562000A0000000000000000000000000000000000004491DB8600F20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF00,    300
232,    232,    2013-10-31,    15:26:51,    240,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106000935BD2C00030000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010132040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000000000000000,    300
233,    233,    2013-10-31,    15:26:51,    305,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106000935BD2C00030000000000000000000000000000000000004C2578F70894000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010336040A0BFFFE32040A0BFFBB3D07014C2578F708943703010306FF000000000000000000000000000000000000000000000000000000000000,    300
234,    234,    2013-10-31,    15:26:52,    537,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600047D73B30000000000000000000000000000000000000000083E8EE899EB00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701083E8EE899EB32040A0BFBC10C08506572736F6E616C510B000000506572736F6E616C3C084D53465420352E30370D010F03062C2E2F1F2179F9FC2BFF,    307
235,    235,    2013-10-31,    15:26:56,    231,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008DE7956200110000000000000000000000000000000000004491DB8600F20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C0C6468637063642D352E352E360C18616E64726F69642D353363666664633135323431613931623709012103060F1C333A3BFF00,    300
236,    236,    2013-10-31,    15:27:6,    54,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600FFBCD016000000000000000000000000000000000000000030392694D7EC00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033204C0A8016A390205DC3C376468637063642D352E322E31303A4C696E75782D332E302E382D706572663A61726D76376C3A514354204D534D377832376120535552460C18616E64726F69642D633230313435386533663666666636643709012103060F1C333A3BFF,    348
237,    237,    2013-10-31,    15:27:7,    281,    +8:00,    10.11.248.185,    68,    10.11.252.118,    67,    UDP,    RX,    01010600CF13DA02000000000A0BF8B9000000000000000000000000E0B9A50BD52900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701E0B9A50BD5290C084D4147414E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
238,    238,    2013-10-31,    15:27:8,    510,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060023A1867D0000000000000000000000000000000000000000B8D9CE51E7F800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701B8D9CE51E7F8390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
239,    239,    2013-10-31,    15:27:9,    331,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600FFBCD016000300000000000000000000000000000000000030392694D7EC00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033204C0A8016A390205DC3C376468637063642D352E322E31303A4C696E75782D332E302E382D706572663A61726D76376C3A514354204D534D377832376120535552460C18616E64726F69642D633230313435386533663666666636643709012103060F1C333A3BFF,    348
240,    240,    2013-10-31,    15:27:9,    757,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060023A1867D0001000000000000000000000000000000000000B8D9CE51E7F800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701B8D9CE51E7F832040A0BFC4036040A0BFFFE390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000,    300
241,    241,    2013-10-31,    15:27:16,    89,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DC253048000A00000000000000000000000000000000000030392694D7EC0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C376468637063642D352E322E31303A4C696E75782D332E302E382D706572663A61726D76376C3A514354204D534D377832376120535552460C18616E64726F69642D633230313435386533663666666636643709012103060F1C333A3BFF,    342
242,    242,    2013-10-31,    15:27:17,    115,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600DC253048000B00000000000000000000000000000000000030392694D7EC000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFA2A36040A0BFFFE390205DC3C376468637063642D352E322E31303A4C696E75782D332E302E382D706572663A61726D76376C3A514354204D534D377832376120535552460C18616E64726F69642D633230313435386533663666666636643709012103060F1C333A3BFF,    354
243,    243,    2013-10-31,    15:27:26,    329,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106005914792200000000000000000000000000000000000000003C74378A597300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501010C0F424C41434B42455252592D353435333C0A426C61636B42657272793D07013C74378A597337040103060FFF000000000000000000000000,    300
244,    244,    2013-10-31,    15:27:27,    355,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106005914792200010000000000000000000000000000000000003C74378A597300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501010C0F424C41434B42455252592D353435333C0A426C61636B42657272793D07013C74378A597337040103060FFF000000000000000000000000,    300
245,    245,    2013-10-31,    15:27:27,    419,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600FD15792200010000000000000000000000000000000000003C74378A5973000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010336040A0BFFFE32040A0BF9830C0F424C41434B42455252592D353435333C0A426C61636B42657272793D07013C74378A597337040103060FFF,    300
246,    246,    2013-10-31,    15:27:31,    654,    +8:00,    10.11.251.133,    68,    10.11.252.118,    67,    UDP,    RX,    010106009A14BDCF000000000A0BFB85000000000000000000000000CC52AF93192900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701CC52AF9319290C19507472427269616E47656E6572616C616F6E6F7465626F6F6B3C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF,    305
247,    247,    2013-10-31,    15:27:35,    544,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106006D3F30ABFFFF0000000000000000000000000000000000006C8336D7F86400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07016C8336D7F86432040A0BF92F390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000,    300
248,    248,    2013-10-31,    15:27:35,    749,    +8:00,    10.11.248.196,    68,    10.11.252.118,    67,    UDP,    RX,    01010600EA4F5B5B000000000A0BF8C400000000000000000000000090004E660E1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190004E660E180C0E4A656C6C694C757A616E6F2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000,    300
249,    249,    2013-10-31,    15:27:36,    568,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106006D3F30ABFFFF0000000000000000000000000000000000006C8336D7F86400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07016C8336D7F86432040A0BF92F390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000,    300
250,    250,    2013-10-31,    15:27:47,    634,    +8:00,    10.11.252.136,    68,    10.11.252.118,    67,    UDP,    RX,    010106007A2F1F25000000000A0BFC8800000000000000000000000090A4DEC4289F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D070190A4DEC4289F0C0A73616D73756E672D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000,    300
251,    251,    2013-10-31,    15:27:48,    246,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600B8690EA400000000000000000000000000000000000000006C8336D7F86400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D07016C8336D7F864390205DC3C0D64686370636420342E302E3135370B01792103060F1C333A3B77FF000000000000000000000000000000,    300
252,    252,    2013-10-31,    15:27:53,    777,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600C38FF14200000000000000000000000000000000000000004C0F6E2C0D3200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07014C0F6E2C0D3232040A0BFD990C09536865696C612D5043510C000000536865696C612D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,    308
253,    253,    2013-10-31,    15:28:1,    353,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600C694F74D00000000000000000000000000000000000000004C0B3AA5CB150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000063825363350101390205DC3C0D64686370636420342E302E31350C18616E64726F69645F61386338333066666136373038656363370B01792103060F1C333A3B77FF,    302
254,    254,    2013-10-31,    15:28:2,    374,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600C694F74D00010000000000000000000000000000000000004C0B3AA5CB15000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BF88B36040A0BFFFE390205DC3C0D64686370636420342E302E31350C18616E64726F69645F61386338333066666136373038656363370B01792103060F1C333A3B77FF,    314
255,    255,    2013-10-31,    15:28:4,    427,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106008BAC6AFE000000000000000000000000000000000000000084299912F9FC000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010337060103060F77FC390205DC3D070184299912F9FC32040A0BF90E33040076A7000C0A4A56657370656E69646FFF0000000000000000000000,    300
256,    256,    2013-10-31,    15:28:6,    65,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600F732138D000000000A0BFC750000000000000000000000007CE9D307D6ED00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D07017CE9D307D6ED0C07414345522D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF00000000000000000000000000,    300
257,    257,    2013-10-31,    15:28:6,    472,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600BFFDFC4100000000000000000000000000000000000000007CE9D307D6ED00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07017CE9D307D6ED32040A0BFC750C07414345522D5043510A000000414345522D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,    304
258,    258,    2013-10-31,    15:28:7,    87,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600603DB2A90000000000000000000000000000000000000000ECF35BAD132000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701ECF35BAD13200C0D57696E646F77732D50686F6E653C084D53465420352E30370D010F03062C2E2F1F2179F9FC2BFF00000000000000,    300
259,    259,    2013-10-31,    15:28:7,    697,    +8:00,    10.11.249.44,    68,    10.11.252.118,    67,    UDP,    RX,    01010600404937D3000000000A0BF92C000000000000000000000000A4173158407200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701A417315840720C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,    300
260,    260,    2013-10-31,    15:28:8,    111,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    01010600603DB2A90000000000000000000000000000000000000000ECF35BAD132000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701ECF35BAD132032040A0BFFDD36040A0BFFFE0C0D57696E646F77732D50686F6E65512800000057696E646F77732D50686F6E652E706F7274616C2E61642E6D73756969742E6564752E70683C084D53465420352E30370D010F03062C2E2F1F2179F9FC2BFF,    347
261,    261,    2013-10-31,    15:28:9,    342,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106002E3B5B1400000000000000000000000000000000000000000808C2DFC2BF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07010808C2DFC2BF32040A0BFD12390205DC3C396468637063642D352E322E31303A4C696E75782D332E302E382D313130323430313A61726D76376C3A514354204D534D3778323761204646410C18616E64726F69642D376530663962326566396139633766643709012103060F1C333A3BFF,    359
262,    262,    2013-10-31,    15:28:11,    181,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    010106002E3B5B1400020000000000000000000000000000000000000808C2DFC2BF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D07010808C2DFC2BF32040A0BFD12390205DC3C396468637063642D352E322E31303A4C696E75782D332E302E382D313130323430313A61726D76376C3A514354204D534D3778323761204646410C18616E64726F69642D376530663962326566396139633766643709012103060F1C333A3BFF,    359
263,    263,    2013-10-31,    15:28:11,    999,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060027D7BD3F000400000000000000000000000000000000000030392694D7EC000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010332040A0BFA2A390205DC3C376468637063642D352E322E31303A4C696E75782D332E302E382D706572663A61726D76376C3A514354204D534D377832376120535552460C18616E64726F69642D633230313435386533663666666636643709012103060F1C333A3BFF,    348
264,    264,    2013-10-31,    15:28:13,    23,    +8:00,    0.0.0.0,    68,    10.11.252.118,    67,    UDP,    RX,    0101060095B87B220000000000000000000000000000000000000000406F2A81D83400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501010C0F424C41434B42455252592D364546383C0A426C61636B42657272793D0701406F2A81D83437040103060FFF000000000000000000000000,    300
